store_id,federal_state,store_format,location_type,store_age_years,store_area_sqm,assortment_count,fresh_food_percent,private_label_percent,organic_products_percent,staff_count,weekly_opening_hours,competitors_nearby,population_density,avg_income_area,parking_spaces,renovation_last_years,bakery_section,deli_counter,year
588,Bremen,Discounter,Urban Residential,11,1096,1853,23.721051348212068,65.87455954746324,15.96137022759173,5,66,3,3688,91,30,1,False,False,2024
589,North Rhine-Westphalia,Discounter,Urban Residential,20,847,1982,29.933949577908727,59.08049400015662,15.297975096986068,4,72,3,2282,111,20,9,False,False,2024
590,Rhineland-Palatinate,Supermarket,Suburban,11,1385,8783,39.6984401832174,26.82100745214926,16.180997313728994,16,75,3,1556,94,65,7,False,False,2024
591,Mecklenburg-Western Pomerania,Hypermarket,Urban Residential,12,4455,16990,35.73288201212279,27.29172874902237,8.179790317232287,41,81,5,3767,79,180,4,True,True,2024
592,Lower Saxony,Convenience,Urban Center,14,324,624,19.574186301416358,26.40152963004045,5.986251811637284,4,107,5,6215,100,0,0,False,False,2024
593,Bavaria,Supermarket,Suburban,0,1935,10991,37.9539018746871,25.570641542511183,10.383784009128528,25,72,2,1209,104,85,0,True,True,2024
594,Baden-Württemberg,Supermarket,Rural,25,2208,9600,39.27790854440287,32.95156105352632,4.720278624770652,31,78,3,551,107,85,10,False,True,2024
596,North Rhine-Westphalia,Supermarket,Urban Residential,13,1242,6486,38.67158075588285,26.409091402466807,7.34403196118919,15,75,4,3102,110,35,4,True,True,2024
598,North Rhine-Westphalia,Convenience,Urban Residential,3,623,1289,16.732883199387626,26.62461934859397,8.738241621678913,8,95,4,3216,110,5,0,False,False,2024
599,Saxony,Discounter,Urban Residential,14,1015,1896,28.153236557256825,68.59046820416876,11.003852143614024,6,78,4,2849,88,25,2,True,False,2024
600,Bavaria,Discounter,Urban Center,4,1281,2240,25.16667778074377,55.9616497617843,4.218885325829732,7,75,5,5224,118,20,0,True,False,2024
601,North Rhine-Westphalia,Hypermarket,Rural,13,3396,13957,36.5502104927065,24.545760044645178,18.166438444423108,23,81,0,642,106,200,6,True,True,2024
602,Bavaria,Supermarket,Rural,5,1128,5068,37.44031305553077,39.4907768713676,3.2179178490106493,14,66,3,632,126,45,1,True,True,2024
603,Saxony-Anhalt,Supermarket,Urban Residential,6,1645,9499,37.45183656452599,28.5265121607639,8.117786311724855,16,84,3,2144,78,55,3,True,True,2024
604,North Rhine-Westphalia,Supermarket,Urban Residential,11,1689,8941,42.183290099415444,25.928923158503473,17.261198478775995,17,75,4,2344,111,60,3,True,True,2024
605,Rhineland-Palatinate,Supermarket,Rural,20,2668,15041,44.509559580491995,22.823311199022022,7.145623056799395,28,72,1,399,105,95,2,True,True,2024
607,North Rhine-Westphalia,Discounter,Urban Residential,15,969,1902,20.075664746733587,61.98946995965813,4.607998465467295,6,78,4,3617,93,25,12,True,False,2024
608,Saxony,Convenience,Rural,15,808,1305,17.120581722092393,21.564042191329047,6.6849883449584535,9,95,1,442,91,10,0,False,True,2024
609,North Rhine-Westphalia,Hypermarket,Suburban,7,2625,9406,37.03403259792961,32.35367739488795,5.731866159969505,20,87,4,1681,108,180,0,True,False,2024
610,Saxony-Anhalt,Discounter,Urban Residential,4,1445,2611,20.406363477542637,52.022995964223156,2.0,10,72,3,2210,74,30,1,True,False,2024
611,Bavaria,Supermarket,Rural,7,1154,6825,44.91726475238004,31.34470368475669,18.224130382356073,11,72,1,467,111,45,0,False,True,2024
612,Bavaria,Discounter,Urban Residential,0,1195,2710,27.807638328379355,62.97394475553391,14.755031495967478,7,72,3,3713,119,25,0,False,False,2024
613,Hesse,Supermarket,Suburban,11,1061,4649,44.0500676168792,27.836098707818728,17.13776575102433,15,72,3,1665,119,60,0,True,True,2024
614,Bavaria,Supermarket,Suburban,12,1473,8119,39.041955954450245,37.26245764448749,18.132944439806202,19,84,4,1106,119,80,5,True,True,2024
615,Saxony,Discounter,Urban Center,6,1049,1920,26.716215341109383,63.05151844352536,18.325807575771563,7,72,5,5198,76,15,0,True,False,2024
616,Bavaria,Discounter,Urban Residential,13,1269,2168,20.260985172846286,66.79796941962015,19.427844000482516,9,66,5,3866,111,35,5,False,False,2024
617,Bavaria,Convenience,Urban Center,11,661,1067,16.307935072286817,20.422082788391478,3.428551314447008,9,110,6,5339,115,5,7,False,False,2024
618,Saxony,Discounter,Urban Residential,23,1400,3270,22.69575961197069,51.97275094384544,13.987582760507724,7,78,2,3704,90,40,10,True,False,2024
619,Rhineland-Palatinate,Discounter,Urban Residential,20,868,1638,29.594426183395974,52.55448094835951,27.086641429547587,5,69,3,2478,93,20,11,False,False,2024
620,North Rhine-Westphalia,Discounter,Suburban,16,1404,2987,24.68475276845915,66.13446763047483,6.44972452378518,8,69,4,1800,110,50,10,False,False,2024
621,Berlin,Convenience,Suburban,4,752,1299,22.131109830792493,26.620652231899726,7.577322971575888,11,95,4,1421,91,10,1,False,False,2024
622,Hamburg,Supermarket,Urban Residential,13,2125,10145,36.93628605788352,33.14779995524157,8.153150292774319,21,78,4,2540,125,55,11,True,True,2024
623,Bavaria,Supermarket,Urban Center,4,2167,12997,36.06977793070685,37.31597238287307,4.099629419362344,21,78,6,5296,112,40,1,True,True,2024
624,Bremen,Discounter,Suburban,0,1090,1895,20.445417519662982,55.59586492950032,11.654933651233605,7,78,1,1244,105,40,0,False,False,2024
625,Berlin,Discounter,Urban Residential,0,1036,2182,21.209581597512184,61.58397596349577,15.876312994461076,5,78,2,2406,99,25,0,True,True,2024
626,Berlin,Supermarket,Suburban,0,1958,12068,38.56122162235937,36.633700252292414,12.172012689936432,23,78,3,1807,92,100,0,True,False,2024
627,Saxony,Hypermarket,Urban Residential,19,4404,21671,35.678557627723585,34.986693030101065,13.671449553723777,29,81,5,2976,84,185,14,True,True,2024
628,North Rhine-Westphalia,Discounter,Suburban,11,935,2040,21.378264580513378,53.926602217923225,17.816888548578717,6,75,2,1452,103,40,2,False,False,2024
629,Schleswig-Holstein,Discounter,Urban Residential,0,811,1337,22.97087976087155,62.341324056779015,11.728706802153328,4,72,2,2197,95,20,0,False,True,2024
630,Baden-Württemberg,Supermarket,Rural,12,1701,8256,36.20342296124652,39.765050820664484,8.123770081775298,19,69,1,422,115,60,10,True,True,2024
631,North Rhine-Westphalia,Supermarket,Urban Center,12,1178,7209,41.467735779048084,34.43965874029214,5.2077399758428085,15,78,6,5648,109,25,12,False,True,2024
633,Lower Saxony,Supermarket,Urban Residential,1,2338,12119,44.784133782276534,23.492921461246873,12.191448533404525,30,81,3,3236,92,75,0,True,True,2024
634,North Rhine-Westphalia,Discounter,Urban Residential,20,1093,2197,24.439529033905178,64.93823019960264,10.871776874557009,6,72,5,2635,92,20,5,False,True,2024
635,Hesse,Convenience,Urban Center,18,506,1041,15.002510019077194,26.493570176496995,7.886897155417145,7,101,6,4696,118,0,0,False,False,2024
636,Baden-Württemberg,Supermarket,Urban Residential,4,1880,10375,42.79101110313374,22.263624626857876,12.304109137876546,25,78,4,2882,105,65,2,True,True,2024
637,North Rhine-Westphalia,Convenience,Urban Residential,4,539,1020,19.514911012620463,24.266419432622644,15.266332302847832,9,98,4,3565,109,5,4,False,False,2024
638,Berlin,Convenience,Suburban,11,754,1713,23.974992586801804,10.58861418106283,18.46616269902102,10,92,1,1322,104,10,10,True,False,2024
639,Bavaria,Discounter,Rural,19,1155,2521,27.00508868259149,53.028032880634406,10.873602937296585,8,69,0,363,110,30,7,True,True,2024
640,Lower Saxony,Supermarket,Suburban,18,1885,10007,42.14158426313724,33.51367187620215,21.696834671561877,21,81,3,1378,103,80,15,True,True,2024
641,Baden-Württemberg,Discounter,Urban Residential,20,1340,2149,21.694292106620004,56.57289758429085,2.679763244468933,6,75,3,3601,118,40,1,True,False,2024
642,Bavaria,Supermarket,Urban Center,19,1249,7153,42.8017760697863,22.4393236007041,5.721661763297854,16,90,6,5336,125,30,6,True,False,2024
644,Bavaria,Discounter,Urban Residential,12,1441,3437,20.89890295140097,54.757436578569695,5.773628431718633,7,78,2,3153,106,35,0,False,False,2024
645,North Rhine-Westphalia,Discounter,Suburban,12,1314,2527,24.39301222285519,57.2118279560983,5.33510582829744,7,69,4,1669,108,55,5,False,False,2024
646,Baden-Württemberg,Hypermarket,Urban Center,10,3927,13642,32.0449235458465,24.674470056796977,9.190782035039144,36,87,7,5653,120,110,1,True,True,2024
647,Bavaria,Supermarket,Urban Residential,10,1766,11071,38.57328844539269,36.29598874348015,14.152788419730296,20,78,4,2130,122,50,0,True,False,2024
648,Hesse,Discounter,Urban Residential,9,1483,2691,26.098774418639614,62.60110287842317,2.97837789325622,8,69,4,3640,111,30,2,False,False,2024
649,Baden-Württemberg,Convenience,Urban Center,17,594,1002,23.866624290706465,29.104659020000913,11.188799951199407,7,101,4,6017,113,5,14,True,False,2024
650,Baden-Württemberg,Supermarket,Urban Residential,10,2074,12788,42.05686614877142,20.620110015181652,6.952032607499743,26,75,3,2829,103,55,0,True,False,2024
651,North Rhine-Westphalia,Supermarket,Urban Center,23,1565,7141,36.5294079659068,25.562797911468436,24.029171779155654,16,81,5,4088,110,25,8,True,True,2024
652,Baden-Württemberg,Discounter,Urban Center,4,1083,2553,21.87106013576922,55.59160269545045,11.301842940706253,5,72,6,5483,104,15,0,True,False,2024
653,Lower Saxony,Supermarket,Rural,11,1941,8327,36.37069117650698,22.277688157138833,8.130751396034508,23,69,0,573,101,85,10,False,True,2024
654,Baden-Württemberg,Supermarket,Rural,20,2409,14404,42.45645530494234,20.023436971566586,15.254709436845662,26,75,1,470,110,95,10,True,False,2024
655,North Rhine-Westphalia,Supermarket,Suburban,8,1070,6136,37.48840432335827,33.26808368661961,5.03366671608355,14,84,1,1306,96,60,3,True,True,2024
656,Thuringia,Supermarket,Urban Residential,13,1116,6212,43.083998912842034,22.293527812949332,16.425161568833193,10,72,4,2746,89,40,8,True,True,2024
657,Saxony,Convenience,Urban Center,7,466,795,20.003768072501835,13.733310038538383,8.564201858744267,5,107,5,5987,84,0,5,False,False,2024
658,Hesse,Supermarket,Urban Center,10,2040,9577,35.26466685080136,38.959259775464254,7.4281267657760015,29,87,5,5599,108,45,0,True,True,2024
659,Rhineland-Palatinate,Discounter,Urban Residential,18,1319,2759,25.078014287139286,59.106213537615396,5.339206595881535,8,69,3,2359,89,30,12,True,False,2024
660,Hamburg,Hypermarket,Urban Center,0,3634,18208,30.985246928669547,23.000611712045718,2.6284954663965143,26,90,6,5010,125,100,0,True,True,2024
661,Berlin,Supermarket,Suburban,21,1276,6537,37.662136382763094,23.145946712728573,4.966322454926298,13,75,2,1105,87,60,0,True,False,2024
662,North Rhine-Westphalia,Convenience,Urban Center,8,338,611,23.371634168653607,13.569103788749999,13.757473695791463,5,104,7,4219,101,0,4,False,False,2024
663,Lower Saxony,Discounter,Suburban,12,1304,2937,28.802657916759042,55.636388465838714,13.000534748289912,7,66,1,1709,100,55,11,True,False,2024
664,Saxony-Anhalt,Hypermarket,Rural,21,5333,26879,35.37640001842909,30.6431990274791,10.929007006573567,37,78,1,403,86,315,15,True,True,2024
665,Thuringia,Discounter,Urban Center,3,781,1541,20.649139522928728,68.37123485150784,8.434247802037548,5,72,4,5460,82,10,0,True,False,2024
666,Mecklenburg-Western Pomerania,Supermarket,Suburban,12,1407,6300,40.49700896337959,35.36995339682533,8.735001505164007,18,81,3,1867,85,65,0,False,True,2024
667,Baden-Württemberg,Discounter,Urban Residential,23,1185,2604,27.592454632495485,60.64471798314331,15.029580728621259,7,66,3,2704,112,35,7,True,False,2024
668,Rhineland-Palatinate,Discounter,Urban Center,12,1326,2600,22.657668902755507,54.95832651645444,17.17404149645716,6,75,5,4735,103,25,1,False,False,2024
669,North Rhine-Westphalia,Supermarket,Rural,14,2343,11094,40.49941282331973,20.609459110684895,6.427024043287383,23,69,0,480,103,90,9,True,False,2024
670,Lower Saxony,Discounter,Urban Residential,7,1083,2443,28.37976925767186,65.54870373663607,28.94582059264843,5,75,3,2941,92,30,5,True,False,2024
671,North Rhine-Westphalia,Hypermarket,Suburban,19,3689,14998,31.4483121302367,20.991153058037256,10.46901364190623,27,81,3,1514,109,250,10,True,True,2024
672,North Rhine-Westphalia,Supermarket,Urban Center,4,2206,11571,43.336021594988146,39.48290642443747,12.913676538171394,31,78,5,4949,102,50,4,False,True,2024
673,Baden-Württemberg,Discounter,Urban Center,23,950,1612,26.55197396778949,69.1127294209145,2.0,5,84,5,3545,107,15,3,True,False,2024
674,Baden-Württemberg,Discounter,Urban Residential,12,1361,2558,22.734265525103943,64.30395291354657,4.0044421733329925,7,69,3,3839,102,30,9,False,False,2024
675,Lower Saxony,Discounter,Suburban,18,1309,2506,27.725148196008647,57.62609612384719,3.8827835065841714,7,78,3,1465,100,50,0,False,False,2024
676,Thuringia,Convenience,Urban Center,5,446,944,19.64070611086,14.291926951620672,2.2166277791295865,7,101,4,5694,85,5,0,True,False,2024
678,Mecklenburg-Western Pomerania,Discounter,Urban Center,4,1293,2074,20.70560480393396,67.51648901552016,5.942696042841701,8,81,4,4116,81,20,0,False,False,2024
680,Saxony,Discounter,Urban Center,14,1180,2626,25.962983976795133,57.844410233281636,7.203734360864745,5,78,6,5095,91,20,2,True,False,2024
681,North Rhine-Westphalia,Convenience,Urban Center,12,413,965,24.92925902131321,19.187977889637246,2.373991688322429,5,104,5,3868,106,0,4,True,False,2024
682,North Rhine-Westphalia,Discounter,Urban Center,8,1267,2754,22.48095455369389,65.35814742494416,11.643730458303363,7,75,5,4416,102,15,0,True,False,2024
683,Hamburg,Convenience,Urban Residential,16,622,1462,21.21266667259595,12.124465988546103,12.280967214168758,10,98,3,2303,112,5,4,False,False,2024
684,North Rhine-Westphalia,Supermarket,Urban Center,10,1610,8750,36.133159842649505,35.42791957388696,15.650814545745146,20,84,4,3530,96,35,4,False,True,2024
685,Lower Saxony,Supermarket,Suburban,0,1036,5232,36.823017168308496,36.35360489473754,16.070073843793946,14,72,3,1425,100,50,0,True,True,2024
686,Lower Saxony,Hypermarket,Suburban,18,2798,10479,34.016113349337886,31.115548579880898,14.336082287293335,22,81,2,1670,101,150,2,True,False,2024
687,North Rhine-Westphalia,Discounter,Urban Center,6,989,1855,22.449971549735253,68.93884710708767,8.669481512202424,5,72,6,4186,104,15,0,False,False,2024
688,Rhineland-Palatinate,Supermarket,Rural,9,2234,13673,40.35371057302235,26.930575101454643,13.174409744966454,28,78,1,537,100,80,5,False,True,2024
689,Hesse,Supermarket,Urban Center,2,1249,6678,41.28425085110163,22.85688302761658,14.878553639071054,12,78,6,3899,106,25,0,True,True,2024
690,North Rhine-Westphalia,Discounter,Urban Residential,9,1040,1725,21.070013264863565,54.813696415571094,11.99367849219368,6,66,5,3707,92,25,1,True,False,2024
691,Bavaria,Convenience,Suburban,21,500,960,15.806389512808618,21.121170249921477,5.592311258673123,8,95,2,1753,117,5,11,False,True,2024
692,Rhineland-Palatinate,Convenience,Urban Residential,4,454,1025,23.200992597448113,21.923991530440063,7.324965703506098,7,95,3,2476,95,5,2,False,False,2024
693,North Rhine-Westphalia,Convenience,Suburban,4,596,960,15.476884536569816,27.561572784111924,3.5622907621739506,8,95,2,1460,112,5,0,False,False,2024
695,Mecklenburg-Western Pomerania,Supermarket,Suburban,16,1619,8360,40.69996876437499,33.77164611752289,14.76856843558679,20,84,2,1680,84,85,14,True,False,2024
696,Saarland,Supermarket,Urban Residential,8,1880,10420,41.09059054694532,36.32387724806587,3.494089260814726,21,75,4,2279,95,50,1,True,False,2024
697,North Rhine-Westphalia,Hypermarket,Urban Residential,17,4259,14862,33.13454700588085,32.84871463202765,21.214498964152583,30,78,4,3556,98,155,13,True,True,2024
698,Hesse,Discounter,Urban Center,11,949,1977,28.59706124378912,54.16559239540994,5.2133011930452575,5,81,6,5153,104,15,8,False,False,2024
699,North Rhine-Westphalia,Discounter,Urban Center,28,836,1655,27.058681596112105,61.16812290009396,14.830788430438531,4,75,6,3537,104,10,5,True,False,2024
700,North Rhine-Westphalia,Discounter,Rural,15,1377,3080,20.366372971230348,53.48436881571464,23.127648257366044,8,69,1,481,100,40,15,True,False,2024
701,Mecklenburg-Western Pomerania,Discounter,Urban Center,0,675,1601,21.20188144744057,56.111914724152314,19.010177257166145,3,75,7,5511,79,10,0,True,False,2024
702,Schleswig-Holstein,Supermarket,Urban Center,12,1155,7203,44.80505680342098,36.46762576569611,9.080244593427317,16,78,6,5071,102,25,0,True,False,2024
703,Bavaria,Convenience,Rural,4,487,1144,17.240097990397373,25.344556165159187,7.9157953823756575,6,92,3,398,110,5,5,False,False,2024
704,Saxony-Anhalt,Supermarket,Urban Residential,7,1862,9172,44.432378774071815,30.165945700497282,8.600233575091742,18,75,3,2614,78,50,2,True,True,2024
705,Hesse,Convenience,Rural,15,592,1038,17.50012387309193,19.573203787090666,11.158615710843204,9,92,2,529,100,5,13,False,False,2024
707,Lower Saxony,Supermarket,Rural,17,2209,9916,36.843803979753915,35.47453357996247,13.555022634035675,30,66,2,450,93,95,14,True,True,2024
708,Baden-Württemberg,Discounter,Urban Residential,7,899,1776,28.53391103877911,52.828892562805024,8.234505186757023,5,69,5,2545,122,25,1,True,True,2024
709,Bavaria,Discounter,Urban Center,9,921,1824,20.618709160368127,51.78607247382949,10.880483857841256,5,75,6,6062,124,15,2,False,False,2024
710,Baden-Württemberg,Supermarket,Urban Center,4,1667,9330,43.292537795038236,39.41171973468847,19.83295287023506,23,78,6,6470,111,40,2,True,True,2024
711,Bavaria,Supermarket,Urban Center,20,1789,8969,35.50773352168699,21.8176278713502,5.5789915490556945,25,84,7,6382,105,45,7,False,True,2024
712,Brandenburg,Convenience,Urban Center,7,705,1172,15.292079692359174,16.822170808977152,14.654108413522914,10,107,6,5346,85,5,4,False,False,2024
713,Hamburg,Discounter,Urban Residential,14,869,1809,29.015777798190815,61.9929560240305,6.021294817438142,4,69,3,2125,130,25,1,True,False,2024
714,Saxony,Supermarket,Urban Center,7,1996,10118,39.88656304620457,32.32969650939127,10.466276271453632,28,87,5,4165,79,40,0,True,True,2024
715,Saxony,Supermarket,Urban Residential,14,1543,8804,43.62633913915467,36.859288262846434,12.129340701499178,20,75,3,2470,77,45,14,True,True,2024
716,Baden-Württemberg,Discounter,Urban Residential,13,1197,2222,24.322940358358032,61.15682620359128,21.541024246616104,7,72,3,2593,113,30,4,True,False,2024
717,Saxony,Hypermarket,Urban Center,11,4216,15690,34.31571128533398,34.57922709032167,5.6133072821528245,37,84,6,3668,88,105,2,True,True,2024
718,Saxony,Supermarket,Urban Center,0,1272,7610,44.345741471385956,35.843553534740565,7.420834684556814,16,90,6,3735,78,30,0,True,True,2024
719,Hesse,Discounter,Urban Center,16,1014,1817,20.968969440551255,51.768091114778215,14.199104317326885,6,72,5,5975,119,20,10,False,False,2024
720,Brandenburg,Supermarket,Urban Residential,19,2462,11595,36.48059894544187,34.51043509133882,6.6449354881094385,24,81,3,2919,82,75,3,True,False,2024
721,North Rhine-Westphalia,Convenience,Urban Center,22,692,1139,19.45085585633337,10.990179823090067,22.75837364545268,8,107,5,6009,109,5,0,True,False,2024
722,Baden-Württemberg,Hypermarket,Urban Residential,7,4620,21012,37.82412743340582,23.907153641048097,9.7055288839781,29,90,4,3196,119,175,2,True,True,2024
723,Lower Saxony,Discounter,Suburban,0,917,2172,24.12017348250569,60.2877625601745,6.496475787975076,6,69,4,1675,91,40,0,True,False,2024
724,Rhineland-Palatinate,Supermarket,Urban Center,19,2201,12898,36.21680888562077,32.02131827202764,14.33046948157652,23,78,6,3872,88,45,5,True,True,2024
725,Saxony-Anhalt,Convenience,Rural,13,743,1552,18.493573314393842,28.54417174625333,7.753097714899699,8,86,2,409,78,10,0,False,False,2024
726,Saxony,Convenience,Urban Residential,11,740,1503,23.058996785332653,18.51538603671435,18.6457334313907,10,104,4,3757,82,5,8,True,False,2024
727,Hesse,Discounter,Suburban,18,1032,2057,20.18849987757026,65.0893324984784,11.437710695220915,5,72,2,1185,109,40,14,False,False,2024
728,North Rhine-Westphalia,Supermarket,Urban Center,10,1283,5645,36.28182186193223,31.291101282321797,15.700418885352352,13,87,5,4087,98,20,3,True,True,2024
729,Hesse,Supermarket,Suburban,5,1978,11425,37.85250718899356,29.925435018933864,15.189129474808423,28,84,3,1790,101,100,1,False,True,2024
730,Saxony,Supermarket,Rural,12,975,5905,41.11308267991957,30.522463501467264,4.8907377098266345,13,78,2,450,80,45,8,False,False,2024
731,Schleswig-Holstein,Supermarket,Urban Residential,3,1203,6736,37.22571578969412,25.808170529152658,11.328086185213042,11,78,5,3023,87,35,0,True,False,2024
732,Schleswig-Holstein,Hypermarket,Suburban,23,2718,13704,34.689098971912266,20.099040526941934,7.2034903073789724,22,90,2,1565,96,195,7,True,True,2024
733,Rhineland-Palatinate,Discounter,Urban Residential,10,1492,2754,21.354229389625047,57.12514246477267,4.954824276528718,7,75,5,2572,104,35,0,True,False,2024
734,North Rhine-Westphalia,Discounter,Urban Center,16,1160,2344,27.47715367584659,69.22697613763026,10.458384119789484,7,78,4,4415,93,20,9,True,False,2024
735,Baden-Württemberg,Discounter,Urban Center,14,1153,2081,20.53613882736419,57.615349551193106,10.239939359305222,8,75,5,4087,114,15,9,False,False,2024
736,Hamburg,Supermarket,Suburban,7,1586,7376,41.36498087731498,35.280281558125125,7.198633195774935,21,75,1,1203,114,80,2,True,True,2024
737,Baden-Württemberg,Hypermarket,Suburban,16,3570,16705,32.34202857194859,15.74592253745429,8.76554649446012,24,87,3,1851,110,215,11,True,True,2024
738,North Rhine-Westphalia,Convenience,Rural,7,384,898,24.16941473821697,28.60705269185726,17.235813491156993,6,89,0,467,95,5,1,False,False,2024
739,Hesse,Convenience,Suburban,3,490,1003,21.51451853946931,22.779806143971655,4.372260809004728,7,98,3,1525,116,5,0,False,False,2024
740,Lower Saxony,Supermarket,Urban Residential,0,2464,15055,35.0284434305154,29.00355838144359,8.647899706893538,33,72,3,3344,99,65,0,True,True,2024
741,North Rhine-Westphalia,Discounter,Urban Center,15,765,1361,23.092907753191987,66.7942110096001,4.025398871331848,4,72,6,5413,106,10,5,False,False,2024
742,Saxony,Discounter,Urban Center,14,756,1793,25.376902798404316,51.213971190944584,9.672195922022395,3,84,5,5945,82,10,11,False,False,2024
743,Saxony,Discounter,Urban Center,27,1266,2820,26.961293580935028,60.31723258215857,15.457041600209235,8,81,6,4472,82,20,15,True,True,2024
744,Saxony,Supermarket,Rural,24,2578,16051,39.9490618409392,37.94005254462661,9.873856274079753,26,78,2,577,85,90,10,True,False,2024
745,Baden-Württemberg,Discounter,Urban Center,7,1318,3094,23.392879939634007,54.561189859932504,11.12804260543771,6,75,4,4465,120,20,2,True,False,2024
746,Bavaria,Supermarket,Suburban,13,1634,7009,41.00006590360042,20.197554906567518,19.772803729745856,19,72,3,1601,115,80,1,True,False,2024
747,Baden-Württemberg,Hypermarket,Suburban,8,4377,19362,36.72226983544213,22.842873542875154,27.172715173844445,38,87,2,1600,116,255,0,True,True,2024
748,Hesse,Supermarket,Rural,6,1503,7289,44.0148343859423,34.205147579244105,8.356258170866754,17,78,1,498,114,70,1,True,True,2024
749,Baden-Württemberg,Discounter,Urban Center,23,738,1292,27.25230597544145,59.898459479288576,13.593922105945103,3,75,4,5820,112,15,0,True,False,2024
750,Lower Saxony,Supermarket,Urban Center,4,1013,6431,35.25298480371669,33.72740858248628,14.00561400604735,10,84,5,4681,92,20,1,True,False,2024
751,Saxony,Convenience,Suburban,0,409,682,20.713816194235136,19.997860158591063,11.644764907710739,7,98,2,1196,90,5,0,False,False,2024
752,North Rhine-Westphalia,Discounter,Suburban,11,867,1844,26.775284460596183,52.588229724705464,6.317214199208294,6,69,4,1432,97,25,9,True,False,2024
753,Hamburg,Discounter,Rural,10,1390,3098,24.66854544043649,67.215505658713,3.969888557702767,9,60,2,624,117,45,0,True,False,2024
754,Brandenburg,Supermarket,Urban Center,11,1842,11304,35.16611071066447,34.48761969205925,18.53332851651371,20,87,5,4842,80,35,10,True,True,2024
755,North Rhine-Westphalia,Supermarket,Urban Center,14,1566,7738,38.62852083482906,33.07969587408333,5.402534136703515,18,87,5,5812,102,35,7,True,True,2024
756,Saxony-Anhalt,Supermarket,Urban Center,16,1238,6663,44.27872569916044,31.20222880226407,7.430925250133132,13,78,6,5152,78,25,15,True,True,2024
757,Bavaria,Supermarket,Urban Residential,25,1970,8991,44.01427774457201,37.95753345501017,14.180375328051948,27,81,4,3237,124,55,13,True,True,2024
758,Hamburg,Convenience,Suburban,13,612,1430,16.7012006988046,17.333570379443145,20.307713090421466,8,104,3,1199,110,10,9,False,False,2024
759,Lower Saxony,Discounter,Rural,2,1436,2761,22.592616569396792,58.607380840568034,18.39893408049363,9,63,3,498,90,45,0,True,False,2024
760,Bavaria,Convenience,Suburban,9,401,664,15.111788774578955,26.1501758627439,12.767108730673906,5,101,3,1591,118,5,1,True,False,2024
761,Lower Saxony,Supermarket,Urban Center,12,2056,9201,38.26456874523442,25.718703216924713,8.362127080778164,29,81,6,4996,85,45,5,False,True,2024
762,Thuringia,Discounter,Suburban,20,1361,2859,23.156539188628617,64.92361670243044,7.664435094023734,8,75,3,1395,89,55,9,False,False,2024
763,Lower Saxony,Supermarket,Urban Residential,14,1256,6430,40.70026257317131,37.50454947112242,8.944672366597947,13,78,3,2286,89,35,9,True,False,2024
764,Bavaria,Convenience,Urban Center,18,453,874,15.555987137965829,27.46204690224748,19.33045683414675,6,101,6,5573,114,0,8,False,False,2024
765,North Rhine-Westphalia,Supermarket,Urban Center,13,1214,5249,37.15275905360987,22.51517949055468,13.159260259174168,12,81,4,3528,111,20,12,True,True,2024
766,Lower Saxony,Discounter,Urban Residential,13,1492,3086,26.89780455417013,59.83246288742309,9.122549358791202,8,72,5,3869,87,30,0,True,False,2024
767,Berlin,Discounter,Suburban,0,1132,2586,29.21578542722046,58.19754179623018,11.427722624017177,6,72,4,1423,90,35,0,True,False,2024
768,North Rhine-Westphalia,Supermarket,Urban Residential,7,2437,10506,38.31628132416338,38.903824201204706,3.309040712629127,24,81,4,2974,105,65,1,True,True,2024
769,North Rhine-Westphalia,Convenience,Urban Residential,4,480,872,20.06584013135907,10.378266735897917,19.700344193511313,6,95,3,2726,108,5,5,False,False,2024
770,Hesse,Convenience,Urban Residential,13,623,1024,18.045986709424803,19.549546993005364,12.602282300506136,8,92,3,2350,117,5,4,False,False,2024
771,Bavaria,Supermarket,Urban Residential,22,2122,9763,35.43562381544303,37.81844610102067,4.578683001991583,29,75,4,3300,126,80,9,True,True,2024
772,Bavaria,Discounter,Urban Residential,0,917,1710,26.234617893208394,51.37785511696542,8.671168040329368,5,66,4,2983,108,20,0,True,False,2024
773,Brandenburg,Hypermarket,Rural,13,3841,14379,32.61360769049611,33.42166807274852,13.706145708986169,36,84,1,557,90,170,0,True,True,2024
774,Baden-Württemberg,Discounter,Suburban,19,1066,2085,22.333693207257753,56.90914853096453,8.363633148789173,7,72,2,1190,120,40,7,False,False,2024
775,Hesse,Supermarket,Urban Residential,16,1109,5508,37.00644732208961,28.973145849529292,11.402378703035037,15,72,2,2238,104,35,11,True,True,2024
776,North Rhine-Westphalia,Supermarket,Urban Center,20,1141,5110,37.290942838013045,25.835859760442602,9.35355131905628,14,87,6,4806,106,20,6,True,True,2024
778,North Rhine-Westphalia,Discounter,Suburban,15,1325,2500,27.05828677647488,63.97485521979854,13.15432578027855,9,66,2,1758,111,55,2,False,False,2024
779,Hesse,Supermarket,Urban Residential,9,1884,9268,39.62251305150849,22.37592952199487,9.632906947753483,26,84,4,2783,107,50,1,True,False,2024
780,Lower Saxony,Discounter,Suburban,30,1304,2164,28.7770360147427,52.46897193081173,16.02607936252379,7,69,2,1423,104,40,3,True,False,2024
